Date (WET),Capacity,Capacity Inferred (EnAppSys),Sheffield Solar Outturn (Max),Sheffield Solar Outturn,National Grid Forecast (Max),Sheffield Solar Upper Bound,Sheffield Solar Lower Bound,National Grid Forecast,Solar Forecast (EnAppSys),Solar D-1 Forecast (EnAppSys),Solar P10 Forecast (EnAppSys),Solar P90 Forecast (EnAppSys)
,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW
[29/05/2019 05:30],13080.0,11620.6,321.0,321.0,321.0,328.0,315.0,321.0,,,,
[29/05/2019 06:00],13080.0,11620.6,654.0,654.0,654.0,665.0,642.0,654.0,,,,
[29/05/2019 06:30],13080.0,11620.6,1050.0,1050.0,1050.0,1070.0,1040.0,1050.0,,,,
[29/05/2019 07:00],13080.0,11620.6,1480.0,1480.0,1480.0,1510.0,1460.0,1480.0,,,,
[29/05/2019 07:30],13080.0,11620.6,1790.0,1790.0,1790.0,1810.0,1760.0,1790.0,,,,
[29/05/2019 08:00],13080.0,11620.6,2400.0,2400.0,2400.0,2430.0,2370.0,2400.0,,,,
[29/05/2019 08:30],13080.0,11620.6,2970.0,2970.0,2970.0,3000.0,2940.0,2970.0,,,,
[29/05/2019 09:00],13080.0,11620.6,3480.0,3480.0,3480.0,3520.0,3440.0,3480.0,,,,
[29/05/2019 09:30],13080.0,11620.6,3960.0,3960.0,3960.0,4000.0,3920.0,3960.0,,,,
[29/05/2019 10:00],13080.0,11620.6,3850.0,3850.0,3850.0,3890.0,3800.0,3850.0,,,,
[29/05/2019 10:30],13080.0,11620.6,3910.0,3910.0,3910.0,3950.0,3870.0,3910.0,,,,
[29/05/2019 11:00],13080.0,11620.6,3980.0,3980.0,3980.0,4030.0,3940.0,3980.0,,,,
[29/05/2019 11:30],13080.0,11620.6,4010.0,4010.0,4010.0,4060.0,3970.0,4010.0,,,,
[29/05/2019 12:00],13080.0,11620.6,3910.0,3910.0,3910.0,3950.0,3870.0,3910.0,,,,
[29/05/2019 12:30],13080.0,11620.6,3480.0,3480.0,3480.0,3510.0,3450.0,3480.0,,,,
[29/05/2019 13:00],13080.0,11620.6,3140.0,3140.0,3140.0,3170.0,3110.0,3140.0,,,,
[29/05/2019 13:30],13080.0,11620.6,2880.0,2880.0,2880.0,2900.0,2850.0,2880.0,,,,
[29/05/2019 14:00],13080.0,11620.6,2330.0,2330.0,2330.0,2350.0,2310.0,2330.0,,,,
[29/05/2019 14:30],13080.0,11620.6,2140.0,2140.0,2140.0,2160.0,2110.0,2140.0,,,,
[29/05/2019 15:00],13080.0,11620.6,2040.0,2040.0,2040.0,2060.0,2010.0,2040.0,,,,
[29/05/2019 15:30],13080.0,11620.6,1970.0,1970.0,1970.0,2000.0,1950.0,1970.0,,,,
[29/05/2019 16:00],13080.0,11620.6,1380.0,1380.0,1380.0,1390.0,1360.0,1380.0,,,,
[29/05/2019 16:30],13080.0,11620.6,1170.0,1170.0,1170.0,1190.0,1160.0,1170.0,,,,
[29/05/2019 17:00],13080.0,11620.6,969.0,969.0,969.0,979.0,959.0,969.0,,,,
[29/05/2019 17:30],13080.0,11620.6,817.0,817.0,817.0,825.0,809.0,817.0,,,,
[29/05/2019 18:00],13080.0,11620.6,615.0,615.0,615.0,621.0,608.0,615.0,,,,
[29/05/2019 18:30],13080.0,11620.6,462.0,462.0,462.0,467.0,457.0,462.0,,,,
[29/05/2019 19:00],13080.0,11620.6,276.0,276.0,276.0,279.0,273.0,276.0,,,,
[29/05/2019 19:30],13080.0,11620.6,161.0,161.0,161.0,164.0,159.0,161.0,,,,
[29/05/2019 20:00],13080.0,11620.6,52.5,52.5,53.0,54.1,51.0,53.0,,,,
[29/05/2019 20:30],13080.0,11620.6,7.2,7.2,7.0,7.7,6.8,7.0,,,,
[29/05/2019 21:00],13080.0,11620.6,0.3,0.3,0.0,0.3,0.2,0.0,,,,
[29/05/2019 21:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[29/05/2019 22:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[29/05/2019 22:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[29/05/2019 23:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[29/05/2019 23:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[30/05/2019 00:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[30/05/2019 00:30],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[30/05/2019 01:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[30/05/2019 01:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[30/05/2019 02:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[30/05/2019 02:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[30/05/2019 03:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[30/05/2019 03:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[30/05/2019 04:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[30/05/2019 04:30],13080.0,11620.6,0.1,0.1,0.0,0.1,0.1,0.0,,,,
[30/05/2019 05:00],13080.0,11620.6,32.2,32.2,32.0,33.2,31.2,32.0,,,,
[30/05/2019 05:30],13080.0,11620.6,208.0,208.0,208.0,212.0,204.0,208.0,,,,
[30/05/2019 06:00],13080.0,11620.6,499.0,499.0,499.0,508.0,491.0,499.0,,,,
[30/05/2019 06:30],13080.0,11620.6,901.0,901.0,901.0,916.0,886.0,901.0,,,,
[30/05/2019 07:00],13080.0,11620.6,1450.0,1450.0,1450.0,1470.0,1420.0,1450.0,,,,
[30/05/2019 07:30],13080.0,11620.6,1970.0,1970.0,1970.0,2000.0,1930.0,1970.0,,,,
[30/05/2019 08:00],13080.0,11620.6,2480.0,2480.0,2480.0,2510.0,2440.0,2480.0,,,,
[30/05/2019 08:30],13080.0,11620.6,3030.0,3030.0,3030.0,3080.0,2990.0,3030.0,,,,
[30/05/2019 09:00],13080.0,11620.6,3510.0,3510.0,3510.0,3550.0,3470.0,3510.0,,,,
[30/05/2019 09:30],13080.0,11620.6,3910.0,3910.0,3910.0,3950.0,3870.0,3910.0,,,,
[30/05/2019 10:00],13080.0,11620.6,4650.0,4650.0,4650.0,4690.0,4600.0,4650.0,,,,
[30/05/2019 10:30],13080.0,11620.6,5210.0,5210.0,5210.0,5260.0,5160.0,5210.0,,,,
[30/05/2019 11:00],13080.0,11620.6,5530.0,5530.0,5530.0,5580.0,5480.0,5530.0,,,,
[30/05/2019 11:30],13080.0,11620.6,5860.0,5860.0,5860.0,5910.0,5810.0,5860.0,,,,
[30/05/2019 12:00],13080.0,11620.6,5920.0,5920.0,5920.0,5970.0,5870.0,5920.0,,,,
[30/05/2019 12:30],13080.0,11620.6,5370.0,5370.0,5370.0,5420.0,5320.0,5370.0,,,,
[30/05/2019 13:00],13080.0,11620.6,5560.0,5560.0,5560.0,5610.0,5510.0,5560.0,,,,
[30/05/2019 13:30],13080.0,11620.6,5360.0,5360.0,5360.0,5400.0,5310.0,5360.0,,,,
[30/05/2019 14:00],13080.0,11620.6,4950.0,4950.0,4950.0,4990.0,4910.0,4950.0,,,,
[30/05/2019 14:30],13080.0,11620.6,4560.0,4560.0,4560.0,4600.0,4520.0,4560.0,,,,
[30/05/2019 15:00],13080.0,11620.6,4300.0,4300.0,4300.0,4350.0,4260.0,4300.0,,,,
[30/05/2019 15:30],13080.0,11620.6,4300.0,4300.0,4300.0,4350.0,4260.0,4300.0,,,,
[30/05/2019 16:00],13080.0,11620.6,4050.0,4050.0,4050.0,4090.0,4000.0,4050.0,,,,
[30/05/2019 16:30],13080.0,11620.6,3200.0,3200.0,3200.0,3240.0,3160.0,3200.0,,,,
[30/05/2019 17:00],13080.0,11620.6,2460.0,2460.0,2460.0,2490.0,2420.0,2460.0,,,,
[30/05/2019 17:30],13080.0,11620.6,1920.0,1920.0,1920.0,1950.0,1890.0,1920.0,,,,
[30/05/2019 18:00],13080.0,11620.6,1560.0,1560.0,1560.0,1580.0,1540.0,1560.0,,,,
[30/05/2019 18:30],13080.0,11620.6,1110.0,1110.0,1110.0,1130.0,1100.0,1110.0,,,,
[30/05/2019 19:00],13080.0,11620.6,745.0,745.0,745.0,755.0,736.0,745.0,,,,
[30/05/2019 19:30],13080.0,11620.6,436.0,436.0,436.0,442.0,430.0,436.0,,,,
[30/05/2019 20:00],13080.0,11620.6,162.0,162.0,162.0,165.0,159.0,162.0,,,,
[30/05/2019 20:30],13080.0,11620.6,27.1,27.1,27.0,27.9,26.2,27.0,,,,
[30/05/2019 21:00],13080.0,11620.6,0.5,0.5,0.0,0.7,0.3,0.0,,,,
[30/05/2019 21:30],13080.0,11620.6,0.1,0.1,0.0,0.1,0.0,0.0,,,,
[30/05/2019 22:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[30/05/2019 22:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[30/05/2019 23:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[30/05/2019 23:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[31/05/2019 00:00],13080.0,11620.6,0.1,0.1,0.0,0.1,0.0,0.0,,,,
[31/05/2019 00:30],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[31/05/2019 01:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[31/05/2019 01:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[31/05/2019 02:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[31/05/2019 02:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[31/05/2019 03:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[31/05/2019 03:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[31/05/2019 04:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[31/05/2019 04:30],13080.0,11620.6,0.3,0.3,0.0,0.4,0.3,0.0,,,,
[31/05/2019 05:00],13080.0,11620.6,41.8,41.8,42.0,43.4,40.2,42.0,,,,
[31/05/2019 05:30],13080.0,11620.6,230.0,230.0,230.0,236.0,224.0,230.0,,,,
[31/05/2019 06:00],13080.0,11620.6,522.0,522.0,522.0,534.0,511.0,522.0,,,,
[31/05/2019 06:30],13080.0,11620.6,905.0,905.0,905.0,923.0,887.0,905.0,,,,
[31/05/2019 07:00],13080.0,11620.6,1390.0,1390.0,1390.0,1410.0,1360.0,1390.0,,,,
[31/05/2019 07:30],13080.0,11620.6,1850.0,1850.0,1850.0,1880.0,1820.0,1850.0,,,,
[31/05/2019 08:00],13080.0,11620.6,2270.0,2270.0,2270.0,2300.0,2230.0,2270.0,,,,
[31/05/2019 08:30],13080.0,11620.6,2790.0,2790.0,2790.0,2830.0,2760.0,2790.0,,,,
[31/05/2019 09:00],13080.0,11620.6,3130.0,3130.0,3130.0,3170.0,3090.0,3130.0,,,,
[31/05/2019 09:30],13080.0,11620.6,3490.0,3490.0,3490.0,3530.0,3450.0,3490.0,,,,
[31/05/2019 10:00],13080.0,11620.6,3630.0,3630.0,3630.0,3660.0,3590.0,3630.0,,,,
[31/05/2019 10:30],13080.0,11620.6,3440.0,3440.0,3440.0,3470.0,3410.0,3440.0,,,,
[31/05/2019 11:00],13080.0,11620.6,3300.0,3300.0,3300.0,3320.0,3270.0,3300.0,,,,
[31/05/2019 11:30],13080.0,11620.6,3080.0,3080.0,3080.0,3100.0,3060.0,3080.0,,,,
[31/05/2019 12:00],13080.0,11620.6,3420.0,3420.0,3420.0,3450.0,3400.0,3420.0,,,,
[31/05/2019 12:30],13080.0,11620.6,3760.0,3760.0,3760.0,3790.0,3740.0,3760.0,,,,
[31/05/2019 13:00],13080.0,11620.6,3730.0,3730.0,3730.0,3760.0,3710.0,3730.0,,,,
[31/05/2019 13:30],13080.0,11620.6,4040.0,4040.0,4040.0,4070.0,4000.0,4040.0,,,,
[31/05/2019 14:00],13080.0,11620.6,4070.0,4070.0,4070.0,4100.0,4030.0,4070.0,,,,
[31/05/2019 14:30],13080.0,11620.6,4140.0,4140.0,4140.0,4170.0,4100.0,4140.0,,,,
[31/05/2019 15:00],13080.0,11620.6,4550.0,4550.0,4550.0,4590.0,4510.0,4550.0,,,,
[31/05/2019 15:30],13080.0,11620.6,4560.0,4560.0,4560.0,4600.0,4530.0,4560.0,,,,
[31/05/2019 16:00],13080.0,11620.6,4250.0,4250.0,4250.0,4290.0,4210.0,4250.0,,,,
[31/05/2019 16:30],13080.0,11620.6,4100.0,4100.0,4100.0,4140.0,4060.0,4100.0,,,,
[31/05/2019 17:00],13080.0,11620.6,3620.0,3620.0,3620.0,3650.0,3580.0,3620.0,,,,
[31/05/2019 17:30],13080.0,11620.6,3100.0,3100.0,3100.0,3140.0,3070.0,3100.0,,,,
[31/05/2019 18:00],13080.0,11620.6,2490.0,2490.0,2490.0,2520.0,2450.0,2490.0,,,,
[31/05/2019 18:30],13080.0,11620.6,1890.0,1890.0,1890.0,1920.0,1860.0,1890.0,,,,
[31/05/2019 19:00],13080.0,11620.6,1260.0,1260.0,1260.0,1280.0,1240.0,1260.0,,,,
[31/05/2019 19:30],13080.0,11620.6,758.0,758.0,758.0,772.0,744.0,758.0,,,,
[31/05/2019 20:00],13080.0,11620.6,378.0,378.0,378.0,385.0,372.0,378.0,,,,
[31/05/2019 20:30],13080.0,11620.6,95.2,95.2,95.0,97.2,93.3,95.0,,,,
[31/05/2019 21:00],13080.0,11620.6,3.6,3.6,4.0,3.9,3.4,4.0,,,,
[31/05/2019 21:30],13080.0,11620.6,0.1,0.1,0.0,0.2,0.1,0.0,,,,
[31/05/2019 22:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[31/05/2019 22:30],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[31/05/2019 23:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[31/05/2019 23:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[01/06/2019 00:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[01/06/2019 00:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[01/06/2019 01:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[01/06/2019 01:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[01/06/2019 02:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[01/06/2019 02:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[01/06/2019 03:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[01/06/2019 03:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[01/06/2019 04:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[01/06/2019 04:30],13080.0,11620.6,3.8,3.8,4.0,4.1,3.6,4.0,,,,
[01/06/2019 05:00],13080.0,11620.6,82.9,82.9,83.0,85.1,80.7,83.0,,,,
[01/06/2019 05:30],13080.0,11620.6,304.0,304.0,304.0,309.0,299.0,304.0,,,,
[01/06/2019 06:00],13080.0,11620.6,645.0,645.0,645.0,655.0,636.0,645.0,,,,
[01/06/2019 06:30],13080.0,11620.6,1170.0,1170.0,1170.0,1190.0,1150.0,1170.0,,,,
[01/06/2019 07:00],13080.0,11620.6,1840.0,1840.0,1840.0,1870.0,1820.0,1840.0,,,,
[01/06/2019 07:30],13080.0,11620.6,2530.0,2530.0,2530.0,2570.0,2500.0,2530.0,,,,
[01/06/2019 08:00],13080.0,11620.6,3210.0,3210.0,3210.0,3250.0,3170.0,3210.0,,,,
[01/06/2019 08:30],13080.0,11620.6,4030.0,4030.0,4030.0,4070.0,4000.0,4030.0,,,,
[01/06/2019 09:00],13080.0,11620.6,4640.0,4640.0,4640.0,4680.0,4600.0,4640.0,,,,
[01/06/2019 09:30],13080.0,11620.6,5200.0,5200.0,5200.0,5240.0,5150.0,5200.0,,,,
[01/06/2019 10:00],13080.0,11620.6,5720.0,5720.0,5720.0,5760.0,5670.0,5720.0,,,,
[01/06/2019 10:30],13080.0,11620.6,6330.0,6330.0,6330.0,6380.0,6280.0,6330.0,,,,
[01/06/2019 11:00],13080.0,11620.6,6900.0,6900.0,6900.0,6940.0,6850.0,6900.0,,,,
[01/06/2019 11:30],13080.0,11620.6,7260.0,7260.0,7260.0,7310.0,7220.0,7260.0,,,,
[01/06/2019 12:00],13080.0,11620.6,7030.0,7030.0,7030.0,7070.0,6990.0,7030.0,,,,
[01/06/2019 12:30],13080.0,11620.6,7160.0,7160.0,7160.0,7200.0,7110.0,7160.0,,,,
[01/06/2019 13:00],13080.0,11620.6,6990.0,6990.0,6990.0,7030.0,6940.0,6990.0,,,,
[01/06/2019 13:30],13080.0,11620.6,6640.0,6640.0,6640.0,6690.0,6600.0,6640.0,,,,
[01/06/2019 14:00],13080.0,11620.6,6380.0,6380.0,6380.0,6430.0,6340.0,6380.0,,,,
[01/06/2019 14:30],13080.0,11620.6,6000.0,6000.0,6000.0,6040.0,5970.0,6000.0,,,,
[01/06/2019 15:00],13080.0,11620.6,5770.0,5770.0,5770.0,5810.0,5730.0,5770.0,,,,
[01/06/2019 15:30],13080.0,11620.6,5430.0,5430.0,5430.0,5470.0,5390.0,5430.0,,,,
[01/06/2019 16:00],13080.0,11620.6,4670.0,4670.0,4670.0,4710.0,4640.0,4670.0,,,,
[01/06/2019 16:30],13080.0,11620.6,3970.0,3970.0,3970.0,4000.0,3930.0,3970.0,,,,
[01/06/2019 17:00],13080.0,11620.6,3110.0,3110.0,3110.0,3130.0,3080.0,3110.0,,,,
[01/06/2019 17:30],13080.0,11620.6,2460.0,2460.0,2460.0,2480.0,2440.0,2460.0,,,,
[01/06/2019 18:00],13080.0,11620.6,2020.0,2020.0,2020.0,2040.0,2000.0,2020.0,,,,
[01/06/2019 18:30],13080.0,11620.6,1540.0,1540.0,1540.0,1560.0,1520.0,1540.0,,,,
[01/06/2019 19:00],13080.0,11620.6,1020.0,1020.0,1020.0,1030.0,1000.0,1020.0,,,,
[01/06/2019 19:30],13080.0,11620.6,643.0,643.0,643.0,650.0,637.0,643.0,,,,
[01/06/2019 20:00],13080.0,11620.6,295.0,295.0,295.0,298.0,292.0,295.0,,,,
[01/06/2019 20:30],13080.0,11620.6,59.3,59.3,59.0,60.6,58.1,59.0,,,,
[01/06/2019 21:00],13080.0,11620.6,2.1,2.1,2.0,2.4,1.9,2.0,,,,
[01/06/2019 21:30],13080.0,11620.6,0.2,0.2,0.0,0.2,0.1,0.0,,,,
[01/06/2019 22:00],13080.0,11620.6,0.0,0.0,0.0,0.1,0.0,0.0,,,,
[01/06/2019 22:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[01/06/2019 23:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[01/06/2019 23:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[02/06/2019 00:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[02/06/2019 00:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[02/06/2019 01:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[02/06/2019 01:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[02/06/2019 02:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[02/06/2019 02:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[02/06/2019 03:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[02/06/2019 03:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[02/06/2019 04:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[02/06/2019 04:30],13080.0,11620.6,4.5,4.5,5.0,4.8,4.3,5.0,,,,
[02/06/2019 05:00],13080.0,11620.6,62.9,62.9,63.0,64.9,61.0,63.0,,,,
[02/06/2019 05:30],13080.0,11620.6,221.0,221.0,221.0,225.0,218.0,221.0,,,,
[02/06/2019 06:00],13080.0,11620.6,560.0,560.0,560.0,567.0,553.0,560.0,,,,
[02/06/2019 06:30],13080.0,11620.6,921.0,921.0,921.0,932.0,911.0,921.0,,,,
[02/06/2019 07:00],13080.0,11620.6,1430.0,1430.0,1430.0,1450.0,1410.0,1430.0,,,,
[02/06/2019 07:30],13080.0,11620.6,1830.0,1830.0,1830.0,1850.0,1810.0,1830.0,,,,
[02/06/2019 08:00],13080.0,11620.6,2330.0,2330.0,2330.0,2360.0,2300.0,2330.0,,,,
[02/06/2019 08:30],13080.0,11620.6,2980.0,2980.0,2980.0,3010.0,2950.0,2980.0,,,,
[02/06/2019 09:00],13080.0,11620.6,3390.0,3390.0,3390.0,3420.0,3360.0,3390.0,,,,
[02/06/2019 09:30],13080.0,11620.6,3620.0,3620.0,3620.0,3660.0,3590.0,3620.0,,,,
[02/06/2019 10:00],13080.0,11620.6,4170.0,4170.0,4170.0,4210.0,4130.0,4170.0,,,,
[02/06/2019 10:30],13080.0,11620.6,4570.0,4570.0,4570.0,4620.0,4530.0,4570.0,,,,
[02/06/2019 11:00],13080.0,11620.6,4700.0,4700.0,4700.0,4750.0,4660.0,4700.0,,,,
[02/06/2019 11:30],13080.0,11620.6,4640.0,4640.0,4640.0,4680.0,4590.0,4640.0,,,,
[02/06/2019 12:00],13080.0,11620.6,5020.0,5020.0,5020.0,5070.0,4980.0,5020.0,,,,
[02/06/2019 12:30],13080.0,11620.6,4820.0,4820.0,4820.0,4870.0,4780.0,4820.0,,,,
[02/06/2019 13:00],13080.0,11620.6,4650.0,4650.0,4650.0,4700.0,4610.0,4650.0,,,,
[02/06/2019 13:30],13080.0,11620.6,4470.0,4470.0,4470.0,4520.0,4430.0,4470.0,,,,
[02/06/2019 14:00],13080.0,11620.6,4390.0,4390.0,4390.0,4440.0,4340.0,4390.0,,,,
[02/06/2019 14:30],13080.0,11620.6,4000.0,4000.0,4000.0,4050.0,3960.0,4000.0,,,,
[02/06/2019 15:00],13080.0,11620.6,3570.0,3570.0,3570.0,3610.0,3530.0,3570.0,,,,
[02/06/2019 15:30],13080.0,11620.6,3240.0,3240.0,3240.0,3270.0,3200.0,3240.0,,,,
[02/06/2019 16:00],13080.0,11620.6,2960.0,2960.0,2960.0,2990.0,2920.0,2960.0,,,,
[02/06/2019 16:30],13080.0,11620.6,2830.0,2830.0,2830.0,2860.0,2790.0,2830.0,,,,
[02/06/2019 17:00],13080.0,11620.6,2680.0,2680.0,2680.0,2710.0,2640.0,2680.0,,,,
[02/06/2019 17:30],13080.0,11620.6,2250.0,2250.0,2250.0,2280.0,2230.0,2250.0,,,,
[02/06/2019 18:00],13080.0,11620.6,1810.0,1810.0,1810.0,1830.0,1790.0,1810.0,,,,
[02/06/2019 18:30],13080.0,11620.6,1340.0,1340.0,1340.0,1350.0,1320.0,1340.0,,,,
[02/06/2019 19:00],13080.0,11620.6,1060.0,1060.0,1060.0,1070.0,1040.0,1060.0,,,,
[02/06/2019 19:30],13080.0,11620.6,657.0,657.0,657.0,666.0,648.0,657.0,,,,
[02/06/2019 20:00],13080.0,11620.6,327.0,327.0,327.0,332.0,323.0,327.0,,,,
[02/06/2019 20:30],13080.0,11620.6,91.0,91.0,91.0,93.3,88.8,91.0,,,,
[02/06/2019 21:00],13080.0,11620.6,7.5,7.5,8.0,8.0,7.1,8.0,,,,
[02/06/2019 21:30],13080.0,11620.6,0.1,0.1,0.0,0.2,0.1,0.0,,,,
[02/06/2019 22:00],13080.0,11620.6,0.1,0.1,0.0,0.1,0.0,0.0,,,,
[02/06/2019 22:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[02/06/2019 23:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[02/06/2019 23:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[03/06/2019 00:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[03/06/2019 00:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[03/06/2019 01:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[03/06/2019 01:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[03/06/2019 02:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[03/06/2019 02:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[03/06/2019 03:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[03/06/2019 03:30],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[03/06/2019 04:00],13080.0,11620.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,
[03/06/2019 04:30],13080.0,11620.6,0.2,0.2,0.0,0.2,0.1,0.0,,,,
[03/06/2019 05:00],13080.0,11620.6,53.4,53.4,53.0,54.8,52.0,53.0,,,,
[03/06/2019 05:30],13080.0,11620.6,283.0,283.0,283.0,288.0,279.0,283.0,,,,
[03/06/2019 06:00],13080.0,11620.6,666.0,666.0,666.0,675.0,656.0,666.0,,,,
[03/06/2019 06:30],13080.0,11620.6,1230.0,1230.0,1230.0,1240.0,1210.0,1230.0,,,,
[03/06/2019 07:00],13080.0,11620.6,1930.0,1930.0,1930.0,1960.0,1910.0,1930.0,,,,
[03/06/2019 07:30],13080.0,11620.6,2580.0,2580.0,2580.0,2610.0,2550.0,2580.0,,,,
[03/06/2019 08:00],13080.0,11620.6,3430.0,3430.0,3430.0,3460.0,3390.0,3430.0,,,,
[03/06/2019 08:30],13080.0,11620.6,4280.0,4280.0,4280.0,4320.0,4240.0,4280.0,,,,
[03/06/2019 09:00],13080.0,11620.6,5040.0,5040.0,5040.0,5080.0,4990.0,5040.0,,,,
[03/06/2019 09:30],13080.0,11620.6,5470.0,5470.0,5470.0,5510.0,5420.0,5470.0,,,,
[03/06/2019 10:00],13080.0,11620.6,6090.0,6090.0,6090.0,6130.0,6050.0,6090.0,,,,
[03/06/2019 10:30],13080.0,11620.6,6390.0,6390.0,6390.0,6430.0,6350.0,6390.0,,,,
[03/06/2019 11:00],13080.0,11620.6,6360.0,6360.0,6360.0,6400.0,6310.0,6360.0,,,,
[03/06/2019 11:30],13080.0,11620.6,6450.0,6450.0,6450.0,6490.0,6410.0,6450.0,,,,
[03/06/2019 12:00],13080.0,11620.6,6840.0,6840.0,6840.0,6880.0,6800.0,6840.0,,,,
[03/06/2019 12:30],13080.0,11620.6,7140.0,7140.0,7140.0,7180.0,7100.0,7140.0,,,,
[03/06/2019 13:00],13080.0,11620.6,7060.0,7060.0,7060.0,7100.0,7010.0,7060.0,,,,
[03/06/2019 13:30],13080.0,11620.6,7070.0,7070.0,7070.0,7110.0,7030.0,7070.0,,,,
[03/06/2019 14:00],13080.0,11620.6,6830.0,6830.0,6830.0,6870.0,6780.0,6830.0,,,,
[03/06/2019 14:30],13080.0,11620.6,6490.0,6490.0,6490.0,6540.0,6450.0,6490.0,,,,
