Date (WET),Capacity,Total Accepted Balancing Level,Wind Outturn,National Grid Forecast,EnAppSys Forecast Trend-Adjusted,EnAppSys Forecast Unadjusted
,MW,MW,MW,MW,MW,MW
[08/12/2020 17:00],17983.0,0.0,5458.0,4984.0,5194.1,4392.4
[08/12/2020 17:30],17983.0,0.0,5640.0,4984.0,5420.2,4466.3
[08/12/2020 18:00],17983.0,0.0,5814.0,5235.0,5519.2,4569.6
[08/12/2020 18:30],17983.0,0.0,5873.0,5235.0,5696.2,4615.3
[08/12/2020 19:00],17983.0,0.0,5914.0,5386.0,5820.0,4695.1
[08/12/2020 19:30],17983.0,0.0,5860.0,5386.0,5880.5,4777.1
[08/12/2020 20:00],17983.0,0.0,5950.0,5505.0,5860.8,4888.9
[08/12/2020 20:30],17983.0,0.0,6032.0,5505.0,5899.2,5035.3
[08/12/2020 21:00],17983.0,0.0,6169.0,6091.0,6030.2,5120.1
[08/12/2020 21:30],17983.0,0.0,6008.0,6091.0,6144.1,5208.5
[08/12/2020 22:00],17983.0,0.0,6004.0,6163.0,6037.5,5258.5
[08/12/2020 22:30],17983.0,0.0,5793.0,6163.0,5993.3,5334.7
[08/12/2020 23:00],17983.0,0.0,5847.0,6255.0,5885.7,5420.5
[08/12/2020 23:30],17983.0,0.0,5874.0,6255.0,5855.1,5564.0
[09/12/2020 00:00],17983.0,0.0,5703.0,6202.0,6063.9,5737.4
[09/12/2020 00:30],17983.0,0.0,5673.0,6202.0,5850.3,5840.8
[09/12/2020 01:00],17983.0,0.0,5821.0,6005.0,5705.8,5949.6
[09/12/2020 01:30],17983.0,0.0,5798.0,6005.0,5788.3,6035.3
[09/12/2020 02:00],17983.0,0.0,5834.0,5775.0,5891.1,6080.0
[09/12/2020 02:30],17983.0,0.0,5748.0,5775.0,5834.9,6107.7
[09/12/2020 03:00],17983.0,0.0,5584.0,5503.0,5821.1,6127.6
[09/12/2020 03:30],17983.0,0.0,5685.0,5503.0,5742.9,6058.1
[09/12/2020 04:00],17983.0,0.0,5282.0,5199.0,5436.1,5733.9
[09/12/2020 04:30],17983.0,0.0,5169.0,5199.0,5372.1,5458.7
[09/12/2020 05:00],17983.0,0.0,4970.0,4796.0,5045.4,5249.8
[09/12/2020 05:30],17983.0,0.0,4611.0,4796.0,4883.5,4999.1
[09/12/2020 06:00],17983.0,0.0,4135.0,4408.0,4629.2,4739.9
[09/12/2020 06:30],17983.0,0.0,4126.0,4408.0,4081.2,4506.3
[09/12/2020 07:00],17983.0,0.0,3869.0,3933.0,3974.3,4269.3
[09/12/2020 07:30],17983.0,0.0,3720.0,3933.0,3761.8,3931.9
[09/12/2020 08:00],17983.0,0.0,4011.0,3396.0,3678.5,3708.1
[09/12/2020 08:30],17983.0,0.0,3412.0,3396.0,3692.7,3457.5
[09/12/2020 09:00],17983.0,0.0,3045.0,2961.0,3534.0,3334.3
[09/12/2020 09:30],17983.0,0.0,2906.0,2961.0,3047.0,3230.4
[09/12/2020 10:00],17983.0,0.0,3118.0,2861.0,2877.9,3125.5
[09/12/2020 10:30],17983.0,0.0,3313.0,2861.0,2979.5,2983.0
[09/12/2020 11:00],17983.0,0.0,3386.0,2731.0,3276.1,2894.8
[09/12/2020 11:30],17983.0,0.0,3237.0,2731.0,3202.0,2561.8
[09/12/2020 12:00],17983.0,0.0,3194.0,2682.0,3362.2,2554.7
[09/12/2020 12:30],17983.0,0.0,3268.0,2682.0,3032.1,2508.1
[09/12/2020 13:00],17983.0,0.0,3477.0,2626.0,3182.9,2475.7
[09/12/2020 13:30],17983.0,0.0,3604.0,2626.0,3329.8,2446.1
[09/12/2020 14:00],17983.0,0.0,3530.0,2689.0,3469.1,2427.8
[09/12/2020 14:30],17983.0,0.0,3618.0,2689.0,3422.1,2411.5
[09/12/2020 15:00],17983.0,0.0,3879.0,2986.0,3471.9,2402.2
[09/12/2020 15:30],17983.0,0.0,3995.0,2986.0,3704.7,2421.6
[09/12/2020 16:00],17983.0,0.0,4408.0,3848.0,3753.1,2391.4
[09/12/2020 16:30],17983.0,0.0,4451.0,3848.0,4170.1,2431.9
[09/12/2020 17:00],17983.0,0.0,5106.0,4796.0,4349.3,2416.1
[09/12/2020 17:30],17983.0,49.0,5624.0,4796.0,4724.4,2735.1
[09/12/2020 18:00],17983.0,0.0,5966.0,5629.0,5318.5,2749.4
[09/12/2020 18:30],17983.0,0.0,6426.0,5629.0,5790.1,2999.3
[09/12/2020 19:00],17983.0,0.0,6787.0,6297.0,6445.6,3383.7
[09/12/2020 19:30],17983.0,0.5,7113.0,6297.0,6803.0,3739.9
[09/12/2020 20:00],17983.0,68.4,7061.0,6823.0,7035.7,4040.8
[09/12/2020 20:30],17983.0,23.7,7663.0,6823.0,7010.5,4295.0
[09/12/2020 21:00],17983.0,80.7,7694.0,5869.0,7404.1,4546.8
[09/12/2020 21:30],17983.0,226.5,7646.0,5869.0,7606.8,4789.0
[09/12/2020 22:00],17983.0,335.3,7846.0,6207.0,7410.4,4896.4
[09/12/2020 22:30],17983.0,439.6,8371.0,6207.0,7712.5,5076.7
[09/12/2020 23:00],17983.0,545.7,8680.0,6739.0,8065.3,5268.5
[09/12/2020 23:30],17983.0,650.5,8582.0,6739.0,8534.5,5770.1
[10/12/2020 00:00],17983.0,639.5,8437.0,7312.0,8521.9,6041.1
[10/12/2020 00:30],17983.0,542.3,8590.0,7312.0,8269.5,6210.8
[10/12/2020 01:00],17983.0,68.8,8418.0,7482.0,8214.4,6311.2
[10/12/2020 01:30],17983.0,0.0,8137.0,7482.0,8240.7,6230.4
[10/12/2020 02:00],17983.0,0.0,7772.0,7490.0,7997.4,6160.9
[10/12/2020 02:30],17983.0,0.0,7560.0,7490.0,7635.2,6106.1
[10/12/2020 03:00],17983.0,0.0,7300.0,7458.0,7454.2,6044.7
[10/12/2020 03:30],17983.0,0.0,7360.0,7458.0,7252.9,6020.2
[10/12/2020 04:00],17983.0,0.0,7468.0,7496.0,7196.8,6044.8
[10/12/2020 04:30],17983.0,0.0,7567.0,7496.0,7094.2,6034.6
[10/12/2020 05:00],17983.0,0.0,7644.0,7364.0,7441.6,6009.4
[10/12/2020 05:30],17983.0,0.0,7431.0,7364.0,7482.2,6005.9
[10/12/2020 06:00],17983.0,0.0,7585.0,7329.0,7362.9,6314.8
[10/12/2020 06:30],17983.0,0.0,7794.0,7329.0,7441.0,6379.0
[10/12/2020 07:00],17983.0,0.0,7696.0,7463.0,7643.7,6492.7
[10/12/2020 07:30],17983.0,0.0,7972.0,7463.0,7752.6,6564.9
[10/12/2020 08:00],17983.0,0.0,8122.0,7552.0,7760.4,6502.4
[10/12/2020 08:30],17983.0,0.0,8612.0,7552.0,7730.3,6527.7
[10/12/2020 09:00],17983.0,0.0,8710.0,7804.0,8385.6,6599.3
[10/12/2020 09:30],17983.0,0.0,8723.0,7804.0,8535.6,6663.5
[10/12/2020 10:00],17983.0,0.0,8853.0,8143.0,8549.8,6677.4
[10/12/2020 10:30],17983.0,0.0,8986.0,8143.0,8673.5,6736.4
[10/12/2020 11:00],17983.0,0.0,9015.0,8376.0,8806.1,6793.1
[10/12/2020 11:30],17983.0,0.0,8918.0,8376.0,8797.6,6933.2
[10/12/2020 12:00],17983.0,0.0,8759.0,8578.0,8784.0,6946.9
[10/12/2020 12:30],17983.0,0.0,8738.0,8578.0,8684.7,7003.1
[10/12/2020 13:00],17983.0,353.3,8411.0,8717.0,8582.8,7081.7
[10/12/2020 13:30],17983.0,548.6,8332.0,8717.0,8428.1,7157.1
[10/12/2020 14:00],17983.0,611.8,8669.0,8980.0,8353.7,7217.0
[10/12/2020 14:30],17983.0,749.9,8846.0,8980.0,8551.6,7316.5
[10/12/2020 15:00],17983.0,772.2,9185.0,9512.0,8707.0,7340.1
[10/12/2020 15:30],17983.0,730.0,9543.0,9512.0,9033.0,7470.8
[10/12/2020 16:00],17983.0,774.7,9804.0,10329.0,9551.9,7750.2
[10/12/2020 16:30],17983.0,769.6,10448.0,10329.0,9912.6,8038.7
[10/12/2020 17:00],17983.0,785.3,10673.0,11102.0,10195.7,8210.2
[10/12/2020 17:30],17983.0,876.5,10795.0,11102.0,10741.7,8433.4
[10/12/2020 18:00],17983.0,952.2,10913.0,11764.0,10789.1,8848.4
[10/12/2020 18:30],17983.0,1113.8,11021.0,11764.0,10823.1,9034.7
[10/12/2020 19:00],17983.0,1387.7,11066.0,12216.0,10855.8,9155.7
[10/12/2020 19:30],17983.0,1577.4,11104.0,12216.0,11016.4,9299.8
[10/12/2020 20:00],17983.0,1649.7,11378.0,12554.0,11037.4,9442.1
[10/12/2020 20:30],17983.0,1654.1,11275.0,12554.0,11226.8,9532.8
[10/12/2020 21:00],17983.0,1704.2,11089.0,12906.0,11288.8,9622.5
[10/12/2020 21:30],17983.0,1970.4,11052.0,12906.0,11191.9,9662.1
[10/12/2020 22:00],17983.0,2033.1,11027.0,12961.0,10830.3,9618.1
[10/12/2020 22:30],17983.0,2040.0,10922.0,12961.0,10786.8,9596.5
[10/12/2020 23:00],17983.0,2086.7,10680.0,12970.0,10901.0,9598.8
[10/12/2020 23:30],17983.0,2271.5,10854.0,12970.0,10649.2,9223.1
[11/12/2020 00:00],17983.0,2172.7,10701.0,12956.0,10669.0,9165.0
[11/12/2020 00:30],17983.0,2166.9,10569.0,12956.0,10586.1,9076.0
[11/12/2020 01:00],17983.0,2310.3,10250.0,12680.0,10331.4,8913.8
[11/12/2020 01:30],17983.0,2266.1,10364.0,12680.0,10017.7,8727.2
[11/12/2020 02:00],17983.0,1983.3,9959.0,12312.0,9942.4,8590.5
[11/12/2020 02:30],17983.0,893.9,10456.0,12312.0,9505.0,8358.3
[11/12/2020 03:00],17983.0,463.2,10276.0,11854.0,10140.4,8134.4
[11/12/2020 03:30],17983.0,55.6,9863.0,11854.0,9932.5,7886.7
[11/12/2020 04:00],17983.0,0.0,9538.0,11320.0,9352.0,7443.8
[11/12/2020 04:30],17983.0,32.0,9152.0,11320.0,9049.4,7017.5
[11/12/2020 05:00],17983.0,62.0,9149.0,10705.0,8788.0,6643.6
[11/12/2020 05:30],17983.0,32.0,8837.0,10705.0,8562.0,6637.6
[11/12/2020 06:00],17983.0,0.0,8472.0,10185.0,8371.9,6270.5
[11/12/2020 06:30],17983.0,0.0,8126.0,10185.0,8187.6,6190.2
[11/12/2020 07:00],17983.0,0.0,7862.0,9818.0,8144.4,6257.4
[11/12/2020 07:30],17983.0,0.0,7718.0,9818.0,7735.1,6241.0
[11/12/2020 08:00],17983.0,0.0,7643.0,9355.0,8050.3,6689.4
[11/12/2020 08:30],17983.0,0.0,7536.0,9355.0,7545.1,6647.9
[11/12/2020 09:00],17983.0,0.0,7086.0,8883.0,7420.3,6552.1
[11/12/2020 09:30],17983.0,0.0,6907.0,8883.0,7196.8,6479.3
[11/12/2020 10:00],17983.0,0.0,6748.0,8192.0,6609.2,6195.4
[11/12/2020 10:30],17983.0,0.0,6392.0,8192.0,6684.7,5955.5
[11/12/2020 11:00],17983.0,0.0,5700.0,7366.0,6308.6,5688.7
[11/12/2020 11:30],17983.0,0.0,5305.0,7366.0,5709.8,5742.5
[11/12/2020 12:00],17983.0,0.0,5051.0,6552.0,5228.5,5444.1
[11/12/2020 12:30],17983.0,0.0,4461.0,6552.0,5014.9,5234.9
[11/12/2020 13:00],17983.0,0.0,4007.0,5828.0,4437.1,4854.4
[11/12/2020 13:30],17983.0,0.0,3757.0,5828.0,3982.8,4488.0
[11/12/2020 14:00],17983.0,0.0,3550.0,5312.0,3685.3,4173.9
[11/12/2020 14:30],17983.0,0.0,3323.0,5312.0,3485.0,3867.4
[11/12/2020 15:00],17983.0,0.0,3250.0,4829.0,3247.2,3544.4
[11/12/2020 15:30],17983.0,0.0,3120.0,4829.0,3192.2,3418.9
[11/12/2020 16:00],17983.0,0.0,2985.0,4397.0,3154.0,3332.1
[11/12/2020 16:30],17983.0,0.0,2917.0,4397.0,2932.5,3198.9
[11/12/2020 17:00],17983.0,0.0,2883.0,4008.0,2835.8,3122.1
[11/12/2020 17:30],17983.0,0.0,2747.0,4008.0,2823.7,2640.4
[11/12/2020 18:00],17983.0,0.0,2746.0,3752.0,2707.0,2530.7
[11/12/2020 18:30],17983.0,0.0,2709.0,3752.0,2690.3,2466.1
[11/12/2020 19:00],17983.0,0.0,2588.0,3518.0,2669.1,2410.7
[11/12/2020 19:30],17983.0,0.0,2496.0,3518.0,2568.3,2326.1
[11/12/2020 20:00],17983.0,0.0,2437.0,3332.0,2506.2,2283.7
[11/12/2020 20:30],17983.0,0.0,2430.0,3332.0,2428.8,2247.4
[11/12/2020 21:00],17983.0,0.0,2418.0,2654.0,2436.9,2251.1
[11/12/2020 21:30],17983.0,0.0,2413.0,2654.0,2374.9,2194.6
[11/12/2020 22:00],17983.0,0.0,2398.0,2533.0,2324.4,2064.3
[11/12/2020 22:30],17983.0,0.0,2390.0,2533.0,2289.9,1976.1
[11/12/2020 23:00],17983.0,0.0,2399.0,2471.0,2306.8,1949.4
[11/12/2020 23:30],17983.0,0.0,2407.0,2471.0,2301.6,1874.3
[12/12/2020 00:00],17983.0,0.0,2401.0,2453.0,2332.4,1816.6
[12/12/2020 00:30],17983.0,0.0,2258.0,2453.0,2361.3,1809.3
[12/12/2020 01:00],17983.0,0.0,2249.0,2672.0,2445.2,1928.2
[12/12/2020 01:30],17983.0,0.0,2445.0,2672.0,2366.4,2045.9
[12/12/2020 02:00],17983.0,0.0,2766.0,2912.0,2518.9,2234.8
[12/12/2020 02:30],17983.0,0.0,2566.0,2912.0,2920.3,2496.0
[12/12/2020 03:00],17983.0,0.0,2816.0,3251.0,2985.9,2845.2
[12/12/2020 03:30],17983.0,0.0,3048.0,3251.0,2908.9,3031.8
[12/12/2020 04:00],17983.0,0.0,3118.0,3601.0,3092.9,3169.7
[12/12/2020 04:30],17983.0,0.0,3346.0,3601.0,3219.9,3327.4
[12/12/2020 05:00],17983.0,0.0,3385.0,3763.0,3403.5,3522.1
[12/12/2020 05:30],17983.0,0.0,3541.0,3763.0,3412.6,3612.9
[12/12/2020 06:00],17983.0,0.0,3692.0,3978.0,3621.2,3727.9
[12/12/2020 06:30],17983.0,0.0,4120.0,3978.0,3705.8,3793.8
[12/12/2020 07:00],17983.0,0.0,4291.0,4081.0,3996.1,3857.4
[12/12/2020 07:30],17983.0,0.0,4232.0,4081.0,4325.1,3924.1
[12/12/2020 08:00],17983.0,0.0,4270.0,4104.0,4322.9,4024.4
[12/12/2020 08:30],17983.0,0.0,4397.0,4104.0,4371.6,4238.4
[12/12/2020 09:00],17983.0,0.0,4435.0,4198.0,4472.2,4445.9
[12/12/2020 09:30],17983.0,0.0,4368.0,4198.0,4492.6,4559.7
[12/12/2020 10:00],17983.0,0.0,4288.0,4183.0,4455.8,4627.1
[12/12/2020 10:30],17983.0,0.0,4154.0,4183.0,4349.6,4684.0
[12/12/2020 11:00],17983.0,0.0,4120.0,4258.0,4170.4,4676.3
[12/12/2020 11:30],17983.0,0.0,3991.0,4258.0,4100.0,4575.6
[12/12/2020 12:00],17983.0,0.0,3750.0,4424.0,3980.5,4409.6
[12/12/2020 12:30],17983.0,0.0,3740.0,4424.0,3971.6,4383.0
[12/12/2020 13:00],17983.0,0.0,3864.0,4539.0,3744.8,4402.4
[12/12/2020 13:30],17983.0,0.0,3733.0,4539.0,3998.6,4402.6
[12/12/2020 14:00],17983.0,0.0,3622.0,4534.0,3928.2,4439.3
[12/12/2020 14:30],17983.0,0.0,3797.0,4534.0,3792.3,4514.2
[12/12/2020 15:00],17983.0,0.0,3665.0,4458.0,3917.7,4577.3
[12/12/2020 15:30],17983.0,0.0,3754.0,4458.0,3869.5,4634.4
[12/12/2020 16:00],17983.0,0.0,3676.0,4372.0,3747.5,4501.2
[12/12/2020 16:30],17983.0,0.0,3671.0,4372.0,3681.1,4338.6
[12/12/2020 17:00],17983.0,0.0,3644.0,4146.0,3702.3,4261.4
[12/12/2020 17:30],17983.0,0.0,3150.0,4146.0,3578.5,4160.0
[12/12/2020 18:00],17983.0,0.0,3021.0,3937.0,3320.4,4033.9
[12/12/2020 18:30],17983.0,0.0,2896.0,3937.0,3036.4,3880.7
[12/12/2020 19:00],17983.0,0.0,2874.0,3564.0,2890.3,3659.9
[12/12/2020 19:30],17983.0,0.0,2787.0,3564.0,2829.7,3435.0
[12/12/2020 20:00],17983.0,0.0,2506.0,3289.0,2805.4,3239.0
[12/12/2020 20:30],17983.0,0.0,2497.0,3289.0,2446.9,3041.2
[12/12/2020 21:00],17983.0,0.0,2589.0,3164.0,2542.4,2868.8
[12/12/2020 21:30],17983.0,0.0,2579.0,3164.0,2490.5,2728.8
[12/12/2020 22:00],17983.0,0.0,2747.0,3129.0,2561.1,2601.9
[12/12/2020 22:30],17983.0,0.0,2947.0,3129.0,2540.3,2437.2
[12/12/2020 23:00],17983.0,0.0,2788.0,3119.0,2775.2,2389.9
[12/12/2020 23:30],17983.0,0.0,2682.0,3119.0,2742.9,1982.0
[13/12/2020 00:00],17983.0,0.0,2722.0,3076.0,2588.5,1920.2
[13/12/2020 00:30],17983.0,0.0,3105.0,3076.0,2619.8,1900.7
[13/12/2020 01:00],17983.0,0.0,3411.0,3196.0,2965.9,2036.7
[13/12/2020 01:30],17983.0,0.0,3783.0,3196.0,3405.8,2143.1
[13/12/2020 02:00],17983.0,0.0,3832.0,3392.0,3718.4,2263.5
[13/12/2020 02:30],17983.0,0.0,4061.0,3392.0,3967.2,2432.2
[13/12/2020 03:00],17983.0,0.0,4079.0,3634.0,4053.8,2591.1
[13/12/2020 03:30],17983.0,0.0,4409.0,3634.0,4164.4,2794.3
[13/12/2020 04:00],17983.0,11.5,4556.0,4414.0,4549.9,3090.5
[13/12/2020 04:30],17983.0,155.5,5205.0,4414.0,4776.4,3500.1
[13/12/2020 05:00],17983.0,418.6,5346.0,5281.0,5159.8,3891.7
[13/12/2020 05:30],17983.0,628.2,5453.0,5281.0,5688.9,4371.4
[13/12/2020 06:00],17983.0,1095.9,5540.0,6076.0,5651.3,4829.6
[13/12/2020 06:30],17983.0,1331.7,5965.0,6076.0,5697.3,5285.5
[13/12/2020 07:00],17983.0,1571.2,6452.0,7102.0,6107.7,5731.7
[13/12/2020 07:30],17983.0,1633.8,6818.0,7102.0,6625.9,6134.4
[13/12/2020 08:00],17983.0,1803.9,7199.0,8211.0,6954.1,6427.7
[13/12/2020 08:30],17983.0,1888.2,7699.0,8211.0,7421.0,6871.6
[13/12/2020 09:00],17983.0,2001.6,8799.0,9367.0,7790.0,7242.8
[13/12/2020 09:30],17983.0,1915.0,9995.0,9367.0,8600.0,7668.6
[13/12/2020 10:00],17983.0,1801.7,10814.0,10807.0,10056.6,8245.1
[13/12/2020 10:30],17983.0,1872.2,11229.0,10807.0,10987.0,8908.9
[13/12/2020 11:00],17983.0,1922.7,11566.0,12229.0,11369.4,9645.0
[13/12/2020 11:30],17983.0,1762.5,11751.0,12229.0,11556.3,10403.0
[13/12/2020 12:00],17983.0,1701.2,11849.0,13184.0,11905.0,10677.8
[13/12/2020 12:30],17983.0,1757.1,11964.0,13184.0,11778.1,10764.6
[13/12/2020 13:00],17983.0,1851.6,12110.0,13645.0,11850.5,10795.8
[13/12/2020 13:30],17983.0,1999.3,12293.0,13645.0,11886.5,10779.0
[13/12/2020 14:00],17983.0,2111.9,12402.0,13847.0,12320.2,10810.1
[13/12/2020 14:30],17983.0,2047.7,12478.0,13847.0,12154.1,10710.9
[13/12/2020 15:00],17983.0,1832.2,12611.0,13793.0,12137.1,10538.1
[13/12/2020 15:30],17983.0,1711.8,12504.0,13793.0,12162.1,10354.0
[13/12/2020 16:00],17983.0,1456.9,12684.0,13547.0,12071.5,10088.6
[13/12/2020 16:30],17983.0,1179.0,12676.0,13547.0,12152.1,9887.3
[13/12/2020 17:00],17983.0,999.0,12572.0,13230.0,12184.2,9747.1
[13/12/2020 17:30],17983.0,901.7,12419.0,13230.0,12163.8,9565.3
[13/12/2020 18:00],17983.0,879.1,12343.0,12904.0,11549.0,8770.4
[13/12/2020 18:30],17983.0,906.3,12163.0,12904.0,11934.7,8696.8
[13/12/2020 19:00],17983.0,1095.6,12119.0,12910.0,12359.5,9101.9
[13/12/2020 19:30],17983.0,1187.8,11707.0,12910.0,11637.1,8987.3
[13/12/2020 20:00],17983.0,1339.7,11652.0,12837.0,11528.2,8942.4
[13/12/2020 20:30],17983.0,1629.6,11569.0,12837.0,11277.2,8837.8
[13/12/2020 21:00],17983.0,1957.3,11496.0,13179.0,11150.4,8720.3
[13/12/2020 21:30],17983.0,1948.5,11527.0,13179.0,11228.3,8721.6
[13/12/2020 22:00],17983.0,2227.9,11091.0,13166.0,11407.4,8851.3
[13/12/2020 22:30],17983.0,2596.3,10748.0,13166.0,11140.6,9020.9
[13/12/2020 23:00],17983.0,3037.0,10360.0,13130.0,10672.4,9127.3
[13/12/2020 23:30],17983.0,3345.8,10163.0,13130.0,10437.3,9291.5
[14/12/2020 00:00],17983.0,3527.5,10099.0,13160.0,10371.3,9410.1
[14/12/2020 00:30],17983.0,3558.4,10044.0,13160.0,10239.2,9518.7
[14/12/2020 01:00],17983.0,3418.0,10168.0,13196.0,10034.4,9535.3
[14/12/2020 01:30],17983.0,2995.6,10478.0,13196.0,10097.5,9606.2
[14/12/2020 02:00],17983.0,2863.1,10414.0,13257.0,10464.2,9641.5
[14/12/2020 02:30],17983.0,2871.3,10429.0,13257.0,10420.7,9695.6
[14/12/2020 03:00],17983.0,2876.3,10511.0,13247.0,10524.5,9839.4
[14/12/2020 03:30],17983.0,2997.5,10212.0,13247.0,10610.1,9977.1
[14/12/2020 04:00],17983.0,3116.4,10086.0,13154.0,10317.2,9995.2
[14/12/2020 04:30],17983.0,3243.3,9817.0,13154.0,10158.9,10035.7
[14/12/2020 05:00],17983.0,3156.6,10106.0,13004.0,9961.4,10055.4
[14/12/2020 05:30],17983.0,3057.8,10126.0,13004.0,9953.3,10077.6
[14/12/2020 06:00],17983.0,2612.1,10513.0,12766.0,10169.7,9893.5
[14/12/2020 06:30],17983.0,2247.9,10834.0,12766.0,10380.7,9865.0
[14/12/2020 07:00],17983.0,1802.1,10876.0,12622.0,10626.0,9786.4
[14/12/2020 07:30],17983.0,1776.2,11024.0,12622.0,10776.3,9697.1
[14/12/2020 08:00],17983.0,1854.1,11153.0,12426.0,10841.0,9662.0
[14/12/2020 08:30],17983.0,1546.0,10965.0,12426.0,10888.6,9590.9
[14/12/2020 09:00],17983.0,1290.5,11114.0,12290.0,10890.6,9520.6
[14/12/2020 09:30],17983.0,1061.1,11171.0,12290.0,10973.4,9506.5
[14/12/2020 10:00],17983.0,729.0,11454.0,12097.0,11055.5,9553.1
[14/12/2020 10:30],17983.0,596.7,11552.0,12097.0,11378.8,9582.9
[14/12/2020 11:00],17983.0,356.0,11439.0,11915.0,11286.6,9594.9
[14/12/2020 11:30],17983.0,143.0,12000.0,11915.0,11327.5,9402.3
[14/12/2020 12:00],17983.0,302.6,11824.0,11646.0,11581.4,9375.3
[14/12/2020 12:30],17983.0,385.6,11627.0,11646.0,11715.1,9400.3
[14/12/2020 13:00],17983.0,553.5,11314.0,11347.0,11468.1,9391.3
[14/12/2020 13:30],17983.0,502.2,11036.0,11347.0,11253.1,9372.3
[14/12/2020 14:00],17983.0,301.6,11090.0,10997.0,11035.2,9512.6
[14/12/2020 14:30],17983.0,117.6,11214.0,10997.0,10795.5,9398.9
[14/12/2020 15:00],17983.0,0.0,11350.0,10644.0,10991.2,9305.0
[14/12/2020 15:30],17983.0,0.0,11392.0,10644.0,10981.4,9195.2
[14/12/2020 16:00],17983.0,0.0,11270.0,10620.0,11160.3,9059.2
[14/12/2020 16:30],17983.0,0.0,11205.0,10620.0,11009.3,8916.8
[14/12/2020 17:00],17983.0,0.0,11087.0,10518.0,10880.5,8830.0
[14/12/2020 17:30],17983.0,0.0,10818.0,10518.0,10734.0,8666.8
[14/12/2020 18:00],17983.0,0.0,10802.0,10491.0,10520.0,8455.7
[14/12/2020 18:30],17983.0,0.0,10666.0,10491.0,10511.3,8367.1
[14/12/2020 19:00],17983.0,0.0,10806.0,10420.0,10541.2,8386.3
[14/12/2020 19:30],17983.0,0.0,10496.0,10420.0,10523.8,8336.4
[14/12/2020 20:00],17983.0,5.0,9860.0,10220.0,10430.2,8245.7
[14/12/2020 20:30],17983.0,183.1,9261.0,10220.0,9809.0,8133.0
[14/12/2020 21:00],17983.0,408.3,8810.0,9490.0,9321.2,8038.8
[14/12/2020 21:30],17983.0,399.2,8468.0,9490.0,8703.6,7981.1
[14/12/2020 22:00],17983.0,439.1,8002.0,9035.0,8350.7,7695.1
[14/12/2020 22:30],17983.0,486.4,7983.0,9035.0,8026.5,7465.1
[14/12/2020 23:00],17983.0,575.7,8125.0,8774.0,7517.0,7016.8
[14/12/2020 23:30],17983.0,632.5,8043.0,8774.0,7746.9,6935.3
[15/12/2020 00:00],17983.0,781.2,8057.0,8580.0,7603.9,6606.7
[15/12/2020 00:30],17983.0,881.9,8039.0,8580.0,7790.2,6399.7
[15/12/2020 01:00],17983.0,855.9,8273.0,8469.0,7919.2,6488.9
[15/12/2020 01:30],17983.0,968.4,7989.0,8469.0,8043.8,6470.0
[15/12/2020 02:00],17983.0,930.4,7947.0,8347.0,8070.5,6452.8
[15/12/2020 02:30],17983.0,864.4,7893.0,8347.0,7839.8,6456.2
[15/12/2020 03:00],17983.0,702.2,7787.0,8188.0,7752.7,6480.1
[15/12/2020 03:30],17983.0,590.3,8125.0,8188.0,7725.2,6451.8
[15/12/2020 04:00],17983.0,598.5,8050.0,8171.0,7896.7,6443.9
[15/12/2020 04:30],17983.0,635.2,7764.0,8171.0,8154.3,6442.3
[15/12/2020 05:00],17983.0,394.0,7794.0,8056.0,7726.0,6446.6
[15/12/2020 05:30],17983.0,175.5,7848.0,8056.0,7703.9,6776.0
[15/12/2020 06:00],17983.0,88.8,8035.0,8015.0,7913.8,6805.1
[15/12/2020 06:30],17983.0,0.0,7883.0,8015.0,7826.3,6770.5
[15/12/2020 07:00],17983.0,0.0,7779.0,7939.0,7733.6,6708.1
[15/12/2020 07:30],17983.0,0.0,7416.0,7939.0,7736.0,6613.6
[15/12/2020 08:00],17983.0,0.0,7367.0,8013.0,7292.3,6546.8
[15/12/2020 08:30],17983.0,0.0,7508.0,8013.0,7180.5,6387.2
[15/12/2020 09:00],17983.0,0.0,7559.0,7954.0,7229.5,6231.2
[15/12/2020 09:30],17983.0,0.0,7498.0,7954.0,7359.8,6179.0
[15/12/2020 10:00],17983.0,0.0,7481.0,7976.0,7475.9,6213.6
[15/12/2020 10:30],17983.0,0.0,7629.0,7976.0,7409.0,6200.4
[15/12/2020 11:00],17983.0,0.0,7643.0,7863.0,7612.6,6246.7
[15/12/2020 11:30],17983.0,0.0,7727.0,7863.0,7615.0,6504.7
[15/12/2020 12:00],17983.0,0.0,7551.0,7616.0,7607.2,6519.9
[15/12/2020 12:30],17983.0,0.0,7462.0,7616.0,7480.3,6510.3
[15/12/2020 13:00],17983.0,0.0,7212.0,7567.0,7414.3,6491.1
[15/12/2020 13:30],17983.0,0.0,7430.0,7567.0,7196.7,6466.5
[15/12/2020 14:00],17983.0,0.0,7580.0,7548.0,7216.4,6473.6
[15/12/2020 14:30],17983.0,0.0,7390.0,7548.0,7128.3,6428.6
[15/12/2020 15:00],17983.0,0.0,7859.0,7573.0,7295.1,6395.6
[15/12/2020 15:30],17983.0,0.0,8351.0,7573.0,7566.2,6429.6
[15/12/2020 16:00],17983.0,0.0,8947.0,7675.0,8119.8,6386.9
[15/12/2020 16:30],17983.0,0.0,9099.0,7675.0,8648.9,6488.9
[15/12/2020 17:00],17983.0,0.0,9142.0,7795.0,8681.6,6652.9
