Date (WET),PRIMARY HOLDING PRICE,SECONDARY HOLDING PRICE,HIGH HOLDING PRICE,PRIMARY HOLDING VOLUME,SECONDARY HOLDING VOLUME,HIGH HOLDING VOLUME
,GBP/MW/h,GBP/MW/h,GBP/MW/h,MW,MW,MW
[07/11/2020 03:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 03:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 04:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 04:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 05:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 05:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 06:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 06:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 07:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 07:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 08:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 08:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 09:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 09:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 10:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 10:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 11:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 11:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 12:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 12:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 13:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 13:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 14:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 14:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 15:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 15:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 16:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 16:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 17:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 17:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 18:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 18:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 19:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 19:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 20:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 20:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 21:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 21:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 22:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 22:30],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 23:00],207.71,207.00,54.19,273.5,192.6,-270.0
[07/11/2020 23:30],207.71,207.00,54.19,273.5,192.6,-270.0
[08/11/2020 00:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 00:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 01:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 01:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 02:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 02:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 03:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 03:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 04:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 04:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 05:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 05:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 06:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 06:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 07:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 07:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 08:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 08:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 09:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 09:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 10:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 10:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 11:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 11:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 12:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 12:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 13:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 13:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 14:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 14:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 15:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 15:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 16:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 16:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 17:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 17:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 18:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 18:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 19:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 19:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 20:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 20:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 21:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 21:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 22:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 22:30],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 23:00],207.71,207.00,54.19,267.8,187.1,-288.9
[08/11/2020 23:30],207.71,207.00,54.19,267.8,187.1,-288.9
[09/11/2020 00:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 00:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 01:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 01:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 02:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 02:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 03:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 03:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 04:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 04:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 05:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 05:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 06:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 06:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 07:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 07:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 08:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 08:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 09:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 09:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 10:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 10:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 11:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 11:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 12:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 12:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 13:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 13:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 14:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 14:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 15:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 15:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 16:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 16:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 17:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 17:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 18:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 18:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 19:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 19:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 20:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 20:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 21:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 21:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 22:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 22:30],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 23:00],207.71,207.00,54.19,305.2,200.1,-329.2
[09/11/2020 23:30],207.71,207.00,54.19,305.2,200.1,-329.2
[10/11/2020 00:00],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 00:30],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 01:00],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 01:30],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 02:00],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 02:30],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 03:00],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 03:30],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 04:00],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 04:30],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 05:00],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 05:30],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 06:00],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 06:30],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 07:00],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 07:30],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 08:00],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 08:30],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 09:00],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 09:30],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 10:00],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 10:30],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 11:00],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 11:30],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 12:00],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 12:30],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 13:00],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 13:30],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 14:00],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 14:30],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 15:00],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 15:30],207.71,207.00,54.19,220.5,151.9,-336.7
[10/11/2020 16:00],207.71,207.00,54.19,220.5,151.9,-366.3
[10/11/2020 16:30],207.71,207.00,54.19,220.5,151.9,-366.3
[10/11/2020 17:00],207.71,207.00,54.19,236.4,173.7,-366.3
[10/11/2020 17:30],207.71,207.00,54.19,236.4,173.7,-366.3
[10/11/2020 18:00],207.71,207.00,54.19,236.4,173.7,-366.3
[10/11/2020 18:30],207.71,207.00,54.19,236.4,173.7,-366.3
[10/11/2020 19:00],207.71,207.00,54.19,236.4,173.7,-366.3
[10/11/2020 19:30],207.71,207.00,54.19,236.4,173.7,-366.3
[10/11/2020 20:00],207.71,207.00,54.19,236.4,173.7,-366.3
[10/11/2020 20:30],207.71,207.00,54.19,236.4,173.7,-366.3
[10/11/2020 21:00],207.71,207.00,54.19,236.4,173.7,-366.3
[10/11/2020 21:30],207.71,207.00,54.19,236.4,173.7,-366.3
[10/11/2020 22:00],207.71,207.00,54.19,236.4,173.7,-366.3
[10/11/2020 22:30],207.71,207.00,54.19,236.4,173.7,-366.3
[10/11/2020 23:00],207.71,207.00,54.19,236.4,173.7,-366.3
[10/11/2020 23:30],207.71,207.00,54.19,236.4,173.7,-366.3
[11/11/2020 00:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 00:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 01:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 01:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 02:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 02:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 03:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 03:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 04:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 04:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 05:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 05:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 06:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 06:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 07:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 07:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 08:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 08:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 09:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 09:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 10:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 10:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 11:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 11:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 12:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 12:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 13:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 13:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 14:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 14:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 15:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 15:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 16:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 16:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 17:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 17:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 18:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 18:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 19:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 19:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 20:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 20:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 21:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 21:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 22:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 22:30],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 23:00],207.71,207.00,54.19,319.9,183.3,-301.9
[11/11/2020 23:30],207.71,207.00,54.19,319.9,183.3,-301.9
[12/11/2020 00:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 00:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 01:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 01:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 02:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 02:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 03:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 03:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 04:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 04:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 05:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 05:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 06:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 06:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 07:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 07:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 08:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 08:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 09:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 09:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 10:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 10:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 11:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 11:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 12:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 12:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 13:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 13:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 14:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 14:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 15:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 15:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 16:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 16:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 17:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 17:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 18:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 18:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 19:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 19:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 20:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 20:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 21:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 21:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 22:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 22:30],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 23:00],207.71,207.00,54.19,267.9,157.9,-287.5
[12/11/2020 23:30],207.71,207.00,54.19,267.9,157.9,-287.5
[13/11/2020 00:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 00:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 01:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 01:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 02:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 02:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 03:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 03:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 04:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 04:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 05:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 05:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 06:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 06:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 07:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 07:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 08:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 08:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 09:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 09:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 10:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 10:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 11:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 11:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 12:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 12:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 13:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 13:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 14:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 14:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 15:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 15:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 16:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 16:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 17:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 17:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 18:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 18:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 19:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 19:30],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 20:00],207.71,207.00,54.19,333.5,198.8,-302.4
[13/11/2020 20:30],207.71,207.00,54.19,333.5,198.8,-302.4
